Timestamp,Trip_ID,Driver_ID,Speed_kmh,Acceleration_ms2,Slope_%,Distance_Travelled_km,Vehicle_Weight_kg,Payload_kg,Battery_Temperature_C,Weather_Condition,Traffic_Condition,Driving_Mode,Road_Type,Wind_Speed_mps,Tire_Pressure_PSI,GPS_Elevation_m,State_of_Charge_pct,Motor_RPM,Motor_Torque_Nm,Motor_Efficiency,Battery_Voltage_V,Battery_Current_A,Regen_Energy_kWh,Theoretical_Power_Demand,Theoretical_Energy_kWh,Energy_Consumption_kWh
2025-01-01 08:54:30,trip_1,Driver_3,47.41,0.354,1.95,0.795,1600,50,13.61,Clear,Free,Normal,Urban,3.6,35.8,518.2,55.16,3239.0,47.1,0.966,345.9,46.2,0.0,17.3677,0.3145,0.3487
2025-01-01 08:55:00,trip_1,Driver_8,68.94,-0.373,-0.79,1.141,1900,150,27.59,Clear,Heavy,Normal,Urban,2.18,31.3,509.2,55.16,4710.0,-18.3,0.875,351.7,-1.9,0.0111,-9.8258,0.0,0.0
2025-01-01 08:55:30,trip_1,Driver_20,37.37,2.155,2.91,0.619,1500,0,28.15,Clear,Heavy,Normal,Urban,2.3,34.5,527.2,53.84,2553.0,152.4,0.98,355.4,114.6,0.0,44.2886,0.7923,0.8456
2025-01-01 09:01:00,trip_2,Driver_17,99.69,0.415,3.9,1.653,1600,200,24.74,Clear,Moderate,Sport,Hilly,3.66,34.7,591.6,77.69,6811.0,78.2,0.798,358.1,155.7,0.0,60.5932,1.0851,1.375
2025-01-01 09:01:30,trip_2,Driver_7,38.73,3.131,3.24,0.663,1900,150,21.94,Clear,Light,Normal,Hilly,2.73,33.0,613.1,75.09,2646.0,288.0,0.98,354.8,224.9,0.0,86.7516,1.6039,1.6695
2025-01-01 09:02:00,trip_2,Driver_11,99.68,-0.319,2.28,1.662,1800,50,31.67,Clear,Moderate,Sport,Urban,1.76,32.4,651.0,74.7,6811.0,15.9,0.776,359.5,-2.0,0.012,12.3065,0.2216,0.2796
2025-01-01 09:02:30,trip_2,Driver_18,40.51,1.693,0.59,0.654,1900,100,18.98,Cloudy,Moderate,Normal,Urban,3.37,32.9,654.9,73.33,2768.0,149.4,0.98,356.8,121.4,0.0,47.0633,0.8206,0.8314
2025-01-01 09:03:00,trip_2,Driver_2,25.07,-0.072,-0.59,0.39,1500,50,30.1,Clear,Light,Eco,Urban,5.28,34.9,652.6,73.32,1713.0,1.8,0.904,358.5,0.9,0.0,0.3526,0.0059,0.0
2025-01-01 09:03:30,trip_2,Driver_2,68.44,0.734,0.25,1.164,1500,50,29.51,Rain,Free,Normal,Urban,3.46,30.0,655.5,72.39,4676.0,60.2,0.9,360.4,81.8,0.0,32.0596,0.5889,0.6844
2025-01-01 09:04:00,trip_2,Driver_3,19.81,0.097,-0.19,0.318,1600,0,32.36,Clear,Heavy,Eco,Urban,2.59,35.2,654.9,72.33,1354.0,14.5,0.885,358.4,5.7,0.0,2.2321,0.0387,0.0553
2025-01-01 09:04:30,trip_2,Driver_5,72.95,-0.644,-1.44,1.209,1600,0,34.47,Rain,Moderate,Normal,Urban,3.72,32.8,637.5,72.33,4984.0,-33.1,0.857,360.7,-6.2,0.0371,-18.7932,0.0,0.0
2025-01-01 09:05:00,trip_2,Driver_9,55.64,0.707,-0.78,0.937,1900,0,26.98,Clear,Light,Normal,Urban,4.04,32.6,630.2,71.59,3802.0,61.1,0.954,357.1,68.2,0.0,26.4607,0.4813,0.5046
2025-01-01 09:05:30,trip_2,Driver_5,68.74,0.024,2.58,1.17,1700,150,24.45,Rain,Free,Normal,Urban,1.81,33.7,660.3,71.0,4697.0,36.2,0.89,353.7,50.4,0.0,19.376,0.3562,0.384
2025-01-01 09:06:00,trip_2,Driver_2,47.61,0.576,2.62,0.746,1600,50,30.85,Clear,Heavy,Normal,Urban,2.86,34.4,679.9,70.33,3253.0,65.6,0.973,360.9,61.9,0.0,24.2723,0.4107,0.4132
2025-01-01 09:06:30,trip_2,Driver_16,45.0,0.621,3.87,0.761,1800,0,20.52,Rain,Moderate,Normal,Hilly,3.87,31.5,709.3,69.43,3075.0,82.7,0.98,354.0,75.2,0.0,28.9288,0.5284,0.5593
2025-01-01 09:07:00,trip_2,Driver_15,51.44,-0.322,0.46,0.864,1900,100,25.11,Clear,Moderate,Normal,Urban,5.08,33.9,713.3,69.43,3515.0,-6.8,0.942,358.1,-0.5,0.003,-2.7341,0.0,0.0
2025-01-01 09:07:30,trip_2,Driver_3,68.73,-2.333,-3.38,1.198,1800,0,16.02,Clear,Free,Normal,Urban,1.53,31.4,672.8,69.43,4696.0,-170.1,0.876,354.0,-110.3,0.6806,-50.0,0.0,0.0
2025-01-01 09:08:00,trip_2,Driver_1,31.92,-0.799,1.03,0.562,1600,50,30.06,Clear,Moderate,Normal,Urban,1.74,33.7,678.6,69.43,2181.0,-34.0,0.93,358.2,-3.5,0.0221,-8.4497,0.0,0.0153
2025-01-01 09:08:30,trip_2,Driver_3,48.07,3.018,1.21,0.798,1600,0,21.36,Clear,Light,Normal,Urban,3.73,35.7,688.3,67.28,3284.0,206.8,0.98,351.7,202.2,0.0,77.3151,1.3862,1.4269
2025-01-01 09:09:00,trip_2,Driver_12,31.48,-0.24,-2.17,0.524,1600,0,25.78,Cloudy,Moderate,Normal,Urban,4.78,33.4,676.9,67.28,2151.0,-17.8,0.928,354.3,-0.5,0.0029,-4.3523,0.0,0.0
2025-01-01 09:09:30,trip_2,Driver_19,30.93,-1.794,2.14,0.516,1500,0,22.86,Clear,Light,Normal,Urban,3.09,33.1,687.9,67.28,2113.0,-82.5,0.926,351.4,-18.6,0.109,-19.8481,0.0,0.0
2025-01-01 09:10:00,trip_2,Driver_3,0.0,-1.143,0.45,0.041,1900,0,22.89,Rain,Free,Eco,Urban,2.87,32.9,688.1,67.28,500.0,-0.0,0.824,351.1,-0.0,0.0,-0.0,0.0,0.0
2025-01-01 09:10:30,trip_2,Driver_6,44.58,-0.023,-0.61,0.756,1800,0,28.12,Rain,Light,Normal,Urban,3.29,35.0,683.5,67.21,3046.0,6.9,0.953,354.5,6.2,0.0,2.4013,0.044,0.0275
2025-01-01 09:11:00,trip_2,Driver_10,36.72,-0.509,1.61,0.596,1500,100,22.71,Cloudy,Free,Normal,Urban,5.07,32.5,693.1,67.21,2509.0,-11.0,0.942,352.6,-0.8,0.0046,-3.1466,0.0,0.0137
2025-01-01 09:11:30,trip_2,Driver_16,91.12,0.135,1.09,1.521,1800,150,27.78,Clear,Light,Sport,Urban,1.33,31.7,709.7,66.36,6226.0,39.6,0.803,356.1,72.5,0.0,28.0735,0.5061,0.6409
2025-01-01 09:12:00,trip_2,Driver_17,45.07,-0.063,2.6,0.779,1700,150,24.18,Clear,Moderate,Normal,Urban,0.84,34.4,729.9,66.07,3079.0,26.8,0.96,353.3,24.5,0.0,9.4075,0.1756,0.1787
2025-01-01 09:12:30,trip_2,Driver_3,60.95,0.711,-0.05,1.025,1800,0,27.4,Clear,Light,Normal,Urban,0.2,35.1,729.4,65.24,4164.0,64.2,0.935,356.7,78.5,0.0,30.4188,0.5525,0.6087
2025-01-01 09:13:00,trip_2,Driver_7,51.69,-0.488,3.53,0.873,1800,0,24.39,Clear,Light,Normal,Hilly,3.42,34.5,760.2,65.2,3532.0,3.6,0.943,352.9,-0.4,0.0024,1.4588,0.0266,0.0134
2025-01-01 09:13:30,trip_2,Driver_2,67.18,-1.013,1.64,1.137,1600,50,27.55,Rain,Light,Normal,Urban,2.36,34.8,778.9,65.2,4590.0,-39.6,0.883,353.7,-10.9,0.0653,-20.7097,0.0,0.0
2025-01-01 09:14:00,trip_2,Driver_8,68.84,-0.88,1.03,1.15,1600,0,19.54,Clear,Light,Normal,Urban,1.21,32.4,790.7,65.2,4703.0,-33.5,0.876,350.8,-8.3,0.0486,-17.9069,0.0,0.0
2025-01-01 09:14:30,trip_2,Driver_17,58.36,-0.315,0.26,0.998,1900,50,22.93,Clear,Light,Normal,Urban,3.09,31.3,793.3,65.2,3987.0,-6.6,0.921,352.8,-0.5,0.003,-2.9992,0.0,0.02
2025-01-01 09:15:00,trip_2,Driver_12,79.94,-0.181,1.17,1.348,1500,0,18.2,Fog,Light,Normal,Urban,3.52,34.0,809.1,64.98,5462.0,12.5,0.831,352.3,20.3,0.0,7.7914,0.1419,0.1965
2025-01-01 09:15:30,trip_2,Driver_11,22.87,2.257,0.61,0.392,1600,100,26.59,Clear,Moderate,Eco,Urban,3.34,31.1,811.5,64.05,1563.0,163.2,0.941,353.7,75.5,0.0,29.0382,0.5375,0.5617
2025-01-01 09:16:00,trip_2,Driver_3,69.99,1.6,3.42,1.167,1500,50,19.96,Cloudy,Free,Normal,Hilly,1.34,32.0,851.4,61.81,4782.0,131.3,0.913,353.8,185.8,0.0,71.4712,1.287,1.3945
2025-01-01 09:16:30,trip_2,Driver_8,13.5,2.247,0.26,0.232,1900,200,23.71,Clear,Free,Eco,Urban,3.55,36.0,852.0,61.17,922.0,197.6,0.902,349.7,54.6,0.0,20.7351,0.3848,0.4264
2025-01-01 09:17:00,trip_2,Driver_18,64.87,-1.761,-2.03,1.106,1600,0,22.56,Clear,Light,Normal,Urban,1.97,30.4,829.6,61.17,4432.0,-107.5,0.894,348.5,-50.4,0.2995,-50.0,0.0,0.0
2025-01-01 09:17:30,trip_2,Driver_16,62.81,0.758,0.4,1.071,1700,0,29.79,Clear,Free,Normal,Urban,1.2,30.6,833.8,60.17,4291.0,67.2,0.928,352.6,85.6,0.0,32.805,0.6041,0.6623
2025-01-01 09:18:00,trip_2,Driver_16,105.69,-0.999,1.31,1.792,1500,100,26.52,Clear,Light,Sport,Urban,2.5,33.3,857.3,60.17,7221.0,-31.3,0.762,353.7,-13.4,0.0804,-25.6967,0.0,0.0
2025-01-01 09:18:30,trip_2,Driver_4,37.44,-1.009,5.6,0.633,1900,0,21.47,Clear,Free,Normal,Hilly,3.17,32.7,892.8,60.17,2558.0,-21.4,0.944,349.3,-3.3,0.0195,-6.2356,0.0,0.0132
2025-01-01 09:19:00,trip_2,Driver_11,50.35,-0.5,3.53,0.855,1700,0,19.81,Clear,Free,Normal,Hilly,3.72,32.4,922.9,60.14,3440.0,2.6,0.945,349.8,-0.3,0.0018,1.0375,0.019,0.0414
2025-01-01 09:19:30,trip_2,Driver_18,41.21,-0.442,-0.53,0.717,1500,200,18.64,Clear,Moderate,Normal,Urban,2.25,32.6,919.1,60.14,2816.0,-20.8,0.949,349.7,-1.6,0.0097,-6.6705,0.0,0.0121
2025-01-01 09:20:00,trip_2,Driver_10,7.51,0.038,-0.94,0.085,1800,0,25.03,Clear,Light,Eco,Urban,2.11,30.1,918.3,60.14,513.0,6.6,0.827,353.2,1.0,0.0,0.3833,0.0047,0.0
2025-01-01 09:20:30,trip_2,Driver_14,41.64,-0.026,4.3,0.692,1500,0,27.18,Clear,Light,Normal,Hilly,2.95,31.4,948.1,59.78,2845.0,33.7,0.962,354.7,28.3,0.0,10.9172,0.1959,0.1891
2025-01-01 09:21:00,trip_2,Driver_18,34.62,-1.719,1.67,0.572,1600,150,25.44,Clear,Moderate,Normal,Urban,2.67,33.3,957.7,59.78,2365.0,-94.2,0.938,352.7,-22.7,0.1323,-25.3622,0.0,0.0
2025-01-01 09:21:30,trip_2,Driver_9,65.34,-0.929,3.13,1.055,1900,0,20.27,Clear,Light,Normal,Hilly,2.14,33.9,990.7,59.78,4464.0,-29.8,0.892,351.1,-7.4,0.042,-15.1504,0.0,0.0
2025-01-01 09:22:00,trip_2,Driver_17,36.26,0.94,1.92,0.621,1700,200,23.82,Clear,Moderate,Normal,Urban,1.32,33.0,1002.6,58.93,2477.0,95.7,0.975,353.0,70.3,0.0,26.9846,0.4991,0.5454
2025-01-01 09:22:30,trip_2,Driver_9,64.75,0.743,-0.56,1.059,1700,100,27.75,Rain,Light,Normal,Urban,1.25,30.8,996.7,57.96,4424.0,63.5,0.919,352.8,83.4,0.0,31.9751,0.5648,0.6098
2025-01-01 09:23:00,trip_2,Driver_14,15.17,-0.101,2.41,0.273,1700,0,19.39,Cloudy,Light,Eco,Urban,1.97,35.9,1003.2,57.89,1036.0,18.9,0.865,352.3,5.8,0.0,2.2326,0.0434,0.0232
2025-01-01 09:23:30,trip_2,Driver_2,56.78,-0.858,-2.35,0.947,1500,0,26.09,Cloudy,Moderate,Normal,Urban,2.8,30.7,981.0,57.89,3879.0,-50.9,0.927,354.8,-10.0,0.0592,-22.4654,0.0,0.0
2025-01-01 09:24:00,trip_2,Driver_8,48.2,0.066,1.67,0.783,1600,50,20.73,Clear,Light,Normal,Urban,2.66,35.6,994.1,57.58,3293.0,27.0,0.958,349.7,26.6,0.0,10.117,0.1775,0.1895
2025-01-01 09:24:30,trip_2,Driver_5,42.91,-1.848,1.46,0.726,1600,0,20.48,Rain,Free,Normal,Urban,2.86,33.0,1004.7,57.58,2932.0,-94.5,0.95,350.2,-30.6,0.1813,-31.5374,0.0,0.0
2025-01-01 09:25:00,trip_2,Driver_4,26.07,1.38,0.34,0.425,1800,0,24.41,Fog,Moderate,Eco,Urban,2.01,32.9,1006.1,56.94,1781.0,109.9,0.945,351.9,58.2,0.0,22.2786,0.3922,0.4048
2025-01-01 09:25:30,trip_2,Driver_4,42.8,0.011,-1.99,0.728,1500,100,14.1,Rain,Light,Normal,Urban,3.32,34.4,991.6,56.94,2924.0,-0.1,0.95,349.3,-0.1,0.0006,-0.02,0.0,0.0004
2025-01-01 09:26:00,trip_2,Driver_9,40.98,-0.8,2.52,0.696,1600,100,20.31,Cloudy,Moderate,Normal,Urban,3.97,32.2,1009.2,56.94,2800.0,-24.7,0.949,348.5,-3.3,0.0195,-7.88,0.0,0.0
2025-01-01 09:26:30,trip_2,Driver_6,22.26,0.497,-0.36,0.363,1600,0,22.63,Clear,Free,Eco,Urban,1.79,34.9,1007.9,56.76,1521.0,38.4,0.906,350.9,17.4,0.0,6.6521,0.1172,0.1617
2025-01-01 09:27:00,trip_2,Driver_14,33.04,-0.155,3.48,0.537,1800,150,22.49,Fog,Light,Normal,Hilly,2.08,34.5,1026.5,56.55,2257.0,26.6,0.944,349.7,18.0,0.0,6.8258,0.1198,0.139
2025-01-01 09:27:30,trip_2,Driver_3,67.08,-0.172,1.56,1.092,1800,100,26.71,Cloudy,Light,Normal,Urban,2.16,33.8,1043.6,56.32,4583.0,15.0,0.89,350.0,20.5,0.0,7.8043,0.1372,0.1541
2025-01-01 09:28:00,trip_2,Driver_15,77.69,-1.035,1.11,1.333,1700,150,19.74,Clear,Moderate,Normal,Urban,1.97,35.0,1058.4,56.32,5308.0,-48.6,0.835,344.2,-16.2,0.0957,-29.3411,0.0,0.0
2025-01-01 09:28:30,trip_2,Driver_19,39.36,0.401,-0.69,0.716,1900,0,31.22,Clear,Free,Normal,Urban,2.55,31.0,1053.4,55.94,2689.0,37.3,0.962,351.9,29.9,0.0,11.429,0.2245,0.2296
2025-01-01 09:29:00,trip_2,Driver_1,18.83,0.83,-0.71,0.356,1600,100,23.92,Rain,Free,Eco,Urban,2.68,35.3,1050.9,55.65,1287.0,60.3,0.898,350.5,23.2,0.0,8.8346,0.1804,0.2
2025-01-01 09:29:30,trip_2,Driver_3,42.19,0.346,-2.87,0.704,1900,0,21.34,Clear,Free,Normal,Urban,1.91,32.0,1030.7,55.47,2883.0,17.8,0.957,348.7,15.4,0.0,5.8376,0.1052,0.1298
2025-01-01 09:30:00,trip_2,Driver_7,58.8,1.254,-3.28,0.976,1800,0,20.71,Clear,Light,Normal,Urban,1.56,35.5,998.7,54.33,4017.0,79.7,0.949,346.8,96.6,0.0,36.4312,0.6531,0.73
2025-01-01 09:30:30,trip_2,Driver_2,65.49,-0.195,2.1,1.12,1500,150,34.31,Clear,Light,Normal,Urban,3.67,32.3,1022.2,54.07,4475.0,15.4,0.897,353.0,20.4,0.0,7.831,0.1446,0.1978
2025-01-01 09:31:00,trip_2,Driver_8,40.34,2.196,1.81,0.702,1600,100,31.48,Rain,Free,Normal,Urban,5.0,32.0,1034.9,52.47,2756.0,168.4,0.98,351.4,138.3,0.0,52.8173,0.9927,1.0207
2025-01-01 09:31:30,trip_2,Driver_12,57.48,-0.859,3.42,0.935,1900,0,22.65,Clear,Light,Normal,Hilly,2.75,33.4,1066.9,52.47,3927.0,-23.7,0.924,349.2,-4.8,0.0273,-10.6117,0.0,0.0
2025-01-01 09:32:00,trip_2,Driver_5,58.99,0.184,-0.82,1.009,1800,50,24.08,Rain,Light,Normal,Urban,2.38,31.9,1058.6,52.18,4030.0,22.3,0.928,350.9,26.8,0.0,10.2146,0.1887,0.1943
2025-01-01 09:32:30,trip_2,Driver_15,46.34,1.087,0.83,0.785,1800,100,24.63,Clear,Free,Normal,Urban,2.37,30.5,1065.1,51.11,3166.0,99.7,0.98,353.1,93.6,0.0,35.92,0.6572,0.6576
2025-01-01 09:33:00,trip_2,Driver_16,62.18,-1.142,1.22,1.015,1500,200,28.56,Clear,Free,Normal,Urban,3.16,33.4,1077.5,51.11,4248.0,-53.0,0.906,352.7,-15.3,0.0881,-25.6444,0.0,0.0
2025-01-01 09:33:30,trip_2,Driver_1,23.44,-2.471,2.72,0.388,1900,0,27.72,Clear,Light,Eco,Urban,3.14,33.3,1088.1,51.11,1602.0,-151.0,0.896,350.7,-35.7,0.2072,-27.5399,0.0,0.0
2025-01-01 09:34:00,trip_2,Driver_19,12.36,-1.366,-0.67,0.225,1600,0,41.97,Clear,Light,Eco,Urban,2.4,33.9,1086.6,51.11,844.0,-79.7,0.845,358.9,-5.4,0.0353,-7.6523,0.0,0.0
2025-01-01 09:34:30,trip_2,Driver_2,32.48,1.465,0.49,0.563,1800,0,28.6,Clear,Moderate,Normal,Urban,2.43,30.7,1089.3,50.17,2219.0,117.3,0.971,354.9,76.8,0.0,29.6326,0.5547,0.5765
2025-01-01 09:35:00,trip_2,Driver_12,43.99,0.405,-2.39,0.732,1800,100,31.07,Cloudy,Free,Normal,Urban,2.35,30.7,1071.8,49.91,3006.0,25.8,0.96,356.1,22.8,0.0,8.828,0.1587,0.1833
2025-01-01 09:35:30,trip_2,Driver_2,61.45,-2.214,-0.49,1.019,1800,100,28.86,Clear,Moderate,Normal,Urban,4.48,33.7,1066.8,49.91,4199.0,-151.4,0.909,349.1,-84.4,0.4886,-50.0,0.0,0.0
2025-01-01 09:36:00,trip_2,Driver_13,41.53,0.556,1.69,0.69,1500,100,26.88,Clear,Moderate,Normal,Urban,2.53,34.6,1078.5,49.36,2837.0,56.1,0.971,348.0,47.9,0.0,18.1142,0.325,0.3486
2025-01-01 09:36:30,trip_2,Driver_15,34.93,0.185,0.97,0.581,1900,0,15.66,Rain,Light,Normal,Urban,2.56,30.9,1084.1,49.12,2387.0,33.0,0.951,345.2,23.9,0.0,8.9679,0.1611,0.1657
2025-01-01 09:37:00,trip_2,Driver_12,52.05,-0.722,-1.66,0.87,1800,150,25.22,Clear,Moderate,Normal,Urban,2.8,34.8,1069.7,49.12,3556.0,-52.5,0.94,348.4,-8.1,0.0472,-21.2648,0.0,0.0
2025-01-01 09:37:30,trip_2,Driver_1,58.31,-0.658,1.26,0.959,1900,50,22.97,Clear,Moderate,Normal,Urban,3.14,30.4,1081.8,49.12,3984.0,-25.2,0.921,349.5,-4.0,0.023,-11.4083,0.0,0.0
2025-01-01 09:38:00,trip_2,Driver_19,67.03,0.419,-1.02,1.154,1600,0,29.44,Snow,Moderate,Normal,Urban,1.4,35.2,1070.0,48.56,4580.0,34.4,0.898,351.2,47.0,0.0,17.9591,0.3339,0.3481
2025-01-01 09:38:30,trip_2,Driver_4,60.3,0.991,3.45,1.033,1500,150,16.11,Clear,Moderate,Normal,Hilly,3.09,34.5,1105.6,47.11,4120.0,99.0,0.948,346.1,123.4,0.0,46.4362,0.8591,0.9266
2025-01-01 09:39:00,trip_2,Driver_5,61.84,-1.728,-0.3,1.03,1600,0,22.41,Rain,Light,Normal,Urban,1.5,33.9,1102.6,47.11,4225.0,-95.4,0.907,347.9,-41.9,0.2428,-45.8553,0.0,0.0
2025-01-01 09:39:30,trip_2,Driver_1,0.0,0.14,-0.67,0.012,1900,50,26.42,Rain,Light,Eco,Urban,3.3,33.0,1102.5,47.11,500.0,0.0,0.824,346.6,0.0,0.0,0.0,0.0,0.0123
2025-01-01 09:40:00,trip_2,Driver_18,36.47,1.978,0.49,0.619,1500,100,28.99,Clear,Light,Normal,Urban,3.24,31.7,1105.5,46.17,2492.0,136.6,0.98,351.0,101.6,0.0,38.7502,0.7103,0.7551
2025-01-01 09:40:30,trip_2,Driver_3,61.51,-0.757,5.01,1.002,1800,100,18.55,Clear,Light,Normal,Hilly,3.07,35.0,1155.7,46.17,4203.0,-4.2,0.909,348.1,-0.8,0.0045,-1.9901,0.0,0.027
2025-01-01 09:41:00,trip_2,Driver_7,30.45,-0.212,2.19,0.529,1600,150,20.25,Clear,Moderate,Normal,Urban,2.59,34.2,1167.3,46.09,2080.0,11.3,0.929,347.1,-0.3,0.0018,2.6805,0.0503,0.0554
2025-01-01 09:41:30,trip_2,Driver_18,71.76,-1.164,-0.28,1.199,1800,0,25.66,Clear,Free,Normal,Urban,3.31,31.0,1163.9,46.09,4903.0,-66.7,0.862,345.6,-23.1,0.1334,-37.2113,0.0,0.0
2025-01-01 09:42:00,trip_2,Driver_13,0.0,-0.09,-0.23,0.01,1800,0,23.78,Clear,Moderate,Eco,Urban,2.54,30.4,1163.9,46.09,500.0,0.0,0.824,346.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:42:30,trip_2,Driver_15,63.72,1.262,0.06,1.045,1500,0,17.32,Clear,Free,Normal,Urban,4.37,34.0,1164.5,44.84,4354.0,87.4,0.931,344.1,115.8,0.0,43.2985,0.7669,0.8328
2025-01-01 09:43:00,trip_2,Driver_16,47.83,-0.594,-0.56,0.805,1900,50,27.98,Rain,Free,Normal,Urban,0.95,32.7,1160.0,44.84,3268.0,-35.2,0.948,349.2,-4.1,0.0241,-13.0893,0.0,0.0
2025-01-01 09:43:30,trip_2,Driver_11,73.6,1.806,1.48,1.188,1600,200,20.59,Clear,Moderate,Normal,Urban,0.51,31.2,1177.6,42.31,5029.0,153.3,0.9,343.4,235.0,0.0,87.7269,1.5293,1.7625
2025-01-01 09:44:00,trip_2,Driver_4,50.54,1.653,4.69,0.858,1500,0,24.69,Rain,Light,Normal,Hilly,3.35,31.3,1217.9,40.79,3453.0,134.7,0.98,348.1,139.9,0.0,52.9492,0.9708,1.0516
2025-01-01 09:44:30,trip_2,Driver_5,34.15,-0.615,4.17,0.6,1500,50,27.64,Clear,Light,Normal,Hilly,3.33,33.0,1242.9,40.79,2333.0,-2.1,0.936,353.5,-0.2,0.0012,-0.568,0.0,0.0249
2025-01-01 09:45:00,trip_2,Driver_18,67.37,0.324,1.32,1.114,1800,0,25.77,Clear,Light,Normal,Urban,0.2,34.5,1257.6,40.06,4603.0,47.5,0.901,349.4,65.6,0.0,24.9014,0.4447,0.4949
2025-01-01 09:45:30,trip_2,Driver_15,48.52,1.664,0.5,0.806,1600,50,31.19,Clear,Free,Normal,Urban,1.25,33.4,1261.6,38.7,3315.0,122.0,0.98,354.1,119.6,0.0,46.0521,0.8262,0.8558
2025-01-01 09:46:00,trip_2,Driver_18,31.73,-2.093,2.94,0.505,1600,0,32.35,Clear,Light,Normal,Urban,1.52,34.0,1276.5,38.7,2168.0,-101.7,0.929,353.1,-27.4,0.154,-25.1048,0.0,0.0
2025-01-01 09:46:30,trip_2,Driver_11,25.32,-1.38,1.78,0.454,1800,50,17.04,Clear,Moderate,Eco,Urban,2.38,34.0,1284.5,38.7,1730.0,-75.2,0.905,343.8,-10.9,0.0672,-14.8129,0.0,0.0
2025-01-01 09:47:00,trip_2,Driver_11,72.15,2.154,3.4,1.19,1900,50,22.09,Clear,Free,Normal,Hilly,2.73,35.2,1325.0,35.19,4930.0,205.8,0.913,347.0,306.2,0.0,115.4836,2.0571,2.3487
2025-01-01 09:47:30,trip_2,Driver_1,38.1,0.861,-0.2,0.652,1700,0,26.29,Snow,Free,Normal,Urban,0.4,30.3,1323.7,34.55,2603.0,67.0,0.97,348.7,52.4,0.0,19.8582,0.367,0.4471
2025-01-01 09:48:00,trip_2,Driver_4,37.93,-0.447,-1.44,0.618,1900,50,21.87,Clear,Free,Normal,Urban,3.4,35.8,1314.8,34.55,2592.0,-31.6,0.945,345.8,-2.2,0.0124,-9.3316,0.0,0.0
2025-01-01 09:48:30,trip_2,Driver_19,44.53,-1.348,-1.49,0.753,1700,0,22.21,Rain,Free,Normal,Urban,3.72,34.0,1303.6,34.55,3042.0,-86.5,0.95,347.0,-21.4,0.1256,-29.9478,0.0,0.0
2025-01-01 09:49:00,trip_2,Driver_9,37.87,-0.862,1.84,0.633,1900,0,27.03,Rain,Heavy,Normal,Urban,3.59,32.2,1315.2,34.55,2587.0,-37.7,0.945,347.4,-5.1,0.0296,-11.0929,0.0,0.0
2025-01-01 09:49:30,trip_2,Driver_17,27.98,-1.57,-0.45,0.463,1900,100,23.61,Clear,Free,Eco,Urban,4.27,31.4,1313.1,34.55,1912.0,-112.9,0.915,344.3,-20.6,0.1174,-24.5781,0.0,0.0
2025-01-01 09:50:00,trip_2,Driver_9,51.48,-0.351,-0.53,0.858,1700,100,19.52,Clear,Heavy,Normal,Urban,3.16,31.8,1308.6,34.55,3517.0,-14.6,0.942,341.2,-1.1,0.0063,-5.8595,0.0,0.0
2025-01-01 09:50:30,trip_2,Driver_15,45.57,1.399,3.55,0.747,1900,50,30.87,Clear,Moderate,Normal,Hilly,0.86,35.1,1335.1,32.97,3114.0,145.9,0.98,349.9,136.0,0.0,51.7195,0.9156,0.9511
2025-01-01 09:51:00,trip_2,Driver_9,65.91,0.707,-0.7,1.133,1900,0,32.18,Snow,Light,Normal,Urban,1.94,31.6,1327.2,31.97,4503.0,63.3,0.913,345.4,86.4,0.0,32.4246,0.602,0.6799
2025-01-01 09:51:30,trip_2,Driver_11,72.71,2.434,2.44,1.24,1600,200,29.96,Clear,Light,Normal,Urban,3.36,30.0,1357.4,28.44,4968.0,203.6,0.91,348.6,303.8,0.0,115.1104,2.1201,2.4204
2025-01-01 09:52:00,trip_2,Driver_2,73.87,-0.498,-0.79,1.268,1900,50,25.99,Clear,Light,Normal,Urban,1.3,30.7,1347.4,28.44,5047.0,-25.8,0.852,344.4,-3.9,0.0231,-14.7934,0.0,0.015
2025-01-01 09:52:30,trip_2,Driver_16,14.77,-0.842,0.45,0.225,1500,50,24.15,Clear,Free,Eco,Urban,3.1,35.8,1348.4,28.44,1009.0,-38.9,0.856,345.2,-2.0,0.0105,-4.4672,0.0,0.0
2025-01-01 09:53:00,trip_2,Driver_14,39.77,-1.408,-0.54,0.668,1900,100,33.81,Fog,Light,Normal,Urban,3.36,35.9,1344.8,28.44,2717.0,-100.1,0.947,348.2,-23.0,0.1345,-30.9537,0.0,0.0
2025-01-01 09:53:30,trip_2,Driver_12,52.21,2.08,-0.98,0.869,1600,100,31.55,Clear,Light,Normal,Urban,0.36,35.1,1336.3,26.73,3567.0,144.0,0.98,343.2,156.7,0.0,58.4627,1.0509,1.0958
2025-01-01 09:54:00,trip_2,Driver_19,56.19,0.458,1.05,0.969,1700,0,25.15,Clear,Free,Normal,Urban,0.74,35.9,1346.5,26.02,3839.0,50.6,0.948,345.5,58.9,0.0,22.1124,0.4118,0.4866
2025-01-01 09:54:30,trip_2,Driver_1,77.04,0.975,0.61,1.311,1900,0,21.9,Clear,Light,Normal,Urban,0.24,33.8,1354.5,24.16,5264.0,94.4,0.872,342.6,152.0,0.0,56.5907,1.0401,1.2704
